mois,site,equipe,metier,effectif_reel,effectif_planifie,ecart_effectif,taux_attrition,departs_volontaires,recrutements_ouverts,tension_recrutement,competences_critiques_disponibles,competences_critiques_requises,couverture_competences_critiques,indicateur_risque_collectif,engagement_score_avg,training_hours_avg,absenteeism_rate,time_to_fill_days,offer_acceptance_rate,role_critique,skills_under_covered,critical_skill_names
2023-01-01,Lyon,210,Finance,130,127,3,0.24615384615384617,32,749,0.568863270940295,14.0,19.0,0.7368421052631579,0.24859249224473917,57.0,68.0,0.0,133.74074074074073,0.6598231755099114,1,1.0,Cloud
2023-01-01,Lyon,217,Finance,52,145,-93,0.5384615384615384,28,749,0.568863270940295,0.0,0.0,0.53818423773902,0.5399676729010496,50.0,24.0,0.2007873049835062,133.74074074074073,0.6598231755099114,1,0.0,Non renseigne
2023-01-01,Lyon,224,Finance,81,190,-109,0.5432098765432098,44,749,0.568863270940295,39.0,28.0,1.0,0.43874978770097595,100.0,10.0,0.371862358367502,133.74074074074073,0.6598231755099114,1,0.0,"Ai, Finance"
2023-01-01,Lyon,237,Finance,183,161,22,0.2896174863387978,53,749,0.568863270940295,28.0,20.0,1.0,0.20855574267119922,100.0,74.0,0.1579568516300176,133.74074074074073,0.6598231755099114,1,0.0,Cyber
2023-01-01,Lyon,238,Finance,246,278,-32,0.16260162601626016,40,749,0.568863270940295,0.0,0.0,0.6866323310265199,0.2700287107286676,40.0,3.5,0.03386879944884645,133.74074074074073,0.6598231755099114,1,0.0,Non renseigne
2023-01-01,Lyon,242,Finance,56,65,-9,0.2857142857142857,16,749,0.568863270940295,23.0,6.0,1.0,0.27390105358681327,47.0,60.0,0.265974581381678,133.74074074074073,0.6598231755099114,1,0.0,Finance
2023-01-01,Lyon,255,Finance,21,45,-24,0.0,0,749,0.568863270940295,27.0,1.0,1.0,0.29847739972930537,1.0,56.0,0.0374282441582607,133.74074074074073,0.6598231755099114,1,0.0,Cloud
2023-01-01,Lyon,259,Finance,191,88,103,0.11518324607329843,22,749,0.568863270940295,15.0,21.0,0.7142857142857143,0.19780419899960772,100.0,63.0,0.1323885626483265,133.74074074074073,0.6598231755099114,1,1.0,Data
2023-01-01,Lyon,260,Finance,167,139,28,0.07784431137724551,13,749,0.568863270940295,0.0,0.0,0.2739253620367079,0.27853714329572643,35.0,41.0,0.0,133.74074074074073,0.6598231755099114,1,0.0,Non renseigne
2023-01-01,Lyon,273,Finance,47,133,-86,0.2765957446808511,13,749,0.568863270940295,10.0,28.0,0.35714285714285715,0.49911191581870595,22.0,26.0,0.1055566291894881,133.74074074074073,0.6598231755099114,1,1.0,Data
2023-01-01,Lyon,274,Finance,116,136,-20,0.017241379310344827,2,749,0.568863270940295,0.0,0.0,1.0,0.20426423567638244,39.0,15.0,0.3610892362573407,133.74074074074073,0.6598231755099114,1,0.0,Non renseigne
2023-01-01,Lyon,294,Finance,176,12,164,0.16477272727272727,29,749,0.568863270940295,0.0,0.0,0.4681390810787043,0.24898361020807153,88.0,56.0,0.0,133.74074074074073,0.6598231755099114,1,0.0,Non renseigne
2023-01-01,Lyon,141,Hr,178,2,176,0.0,0,273,0.5469709148728065,0.0,0.0,1.0,0.12856834372399525,100.0,26.0,0.383483214988679,138.125,0.7375119129158269,0,0.0,Non renseigne
2023-01-01,Lyon,155,Hr,90,119,-29,0.3,27,273,0.5469709148728065,13.0,0.0,1.0,0.2844286170572167,81.0,0.0,0.292201286695125,138.125,0.7375119129158269,0,0.0,Cyber
2023-01-01,Lyon,163,Hr,104,127,-23,0.21153846153846154,22,273,0.5469709148728065,0.0,0.0,0.4904567533921752,0.31933828062191594,51.0,24.0,0.0055096328692261,138.125,0.7375119129158269,0,0.0,Non renseigne
2023-01-01,Lyon,185,Hr,116,158,-42,0.11206896551724138,13,273,0.5469709148728065,56.0,48.0,1.0,0.26416050552186876,11.0,79.0,0.2037987337920683,138.125,0.7375119129158269,0,1.0,"Ai, Cyber, Finance"
2023-01-01,Lyon,199,Hr,47,31,16,0.6595744680851063,31,273,0.5469709148728065,42.0,42.0,1.0,0.3072665234000932,100.0,62.0,0.0,138.125,0.7375119129158269,0,1.0,"Cyber, Data, Finance"
2023-01-01,Lyon,247,Hr,181,56,125,0.10497237569060773,19,273,0.5469709148728065,19.0,20.0,0.95,0.14838589568174362,100.0,60.0,0.0,138.125,0.7375119129158269,0,1.0,Cyber
2023-01-01,Lyon,262,Hr,82,172,-90,0.2926829268292683,24,273,0.5469709148728065,48.0,40.0,1.0,0.3515130145117139,53.0,79.0,0.0,138.125,0.7375119129158269,0,1.0,"Cyber, Finance"
2023-01-01,Lyon,270,Hr,111,20,91,0.18018018018018017,20,273,0.5469709148728065,0.0,0.0,0.3380093006318346,0.31831209847078396,12.0,41.0,0.2313051307388758,138.125,0.7375119129158269,0,0.0,Non renseigne
2023-01-01,Lyon,100,It,179,3,176,0.30726256983240224,55,517,0.5607078316501504,0.0,0.0,0.4610304604291617,0.3041094483850268,94.0,52.0,0.3188736033930057,163.6818181818182,0.7663198425339822,1,0.0,Non renseigne
2023-01-01,Lyon,102,It,43,77,-34,1.0,43,517,0.5607078316501504,2.0,2.0,1.0,0.5492061292061511,77.0,78.0,0.3034990497302148,163.6818181818182,0.7663198425339822,1,0.0,Cyber
2023-01-01,Lyon,130,It,32,80,-48,1.0,32,517,0.5607078316501504,13.0,19.0,0.6842105263157895,0.6432874132351939,55.0,10.0,0.2255485170506467,163.6818181818182,0.7663198425339822,1,1.0,Data
2023-01-01,Lyon,131,It,18,116,-98,0.16666666666666666,3,517,0.5607078316501504,50.0,43.0,1.0,0.3780578568560197,100.0,56.0,0.0941878794853099,163.6818181818182,0.7663198425339822,1,0.0,"Ai, Cyber"
2023-01-01,Lyon,134,It,189,3,186,0.30687830687830686,58,517,0.5607078316501504,0.0,0.0,0.3456689849744809,0.31835471064735,68.0,52.0,0.0,163.6818181818182,0.7663198425339822,1,0.0,Non renseigne
2023-01-01,Lyon,136,It,180,187,-7,0.022222222222222223,4,517,0.5607078316501504,0.0,0.0,0.5659050884007888,0.2252807585066319,36.0,4.0,0.0,163.6818181818182,0.7663198425339822,1,0.0,Non renseigne
2023-01-01,Lyon,149,It,110,117,-7,0.06363636363636363,7,517,0.5607078316501504,5.0,19.0,0.2631578947368421,0.2662470723588599,87.0,40.0,0.0606203238236414,163.6818181818182,0.7663198425339822,1,1.0,Data
2023-01-01,Lyon,150,It,56,107,-51,0.8571428571428571,48,517,0.5607078316501504,0.0,0.0,0.6998478382242754,0.5596823956588546,70.0,20.0,0.2243253882987164,163.6818181818182,0.7663198425339822,1,0.0,Non renseigne
2023-01-01,Lyon,153,It,183,31,152,0.11475409836065574,21,517,0.5607078316501504,0.0,0.0,0.1728559667547665,0.29846064734042793,45.0,53.0,0.0064249303083212,163.6818181818182,0.7663198425339822,1,0.0,Non renseigne
2023-01-01,Lyon,163,It,94,51,43,0.4574468085106383,43,517,0.5607078316501504,0.0,0.0,0.5924253530289166,0.3251134533854303,100.0,38.0,0.2920329491309247,163.6818181818182,0.7663198425339822,1,0.0,Non renseigne
2023-01-01,Lyon,165,It,172,169,3,0.20348837209302326,35,517,0.5607078316501504,26.0,17.0,1.0,0.17318807795793706,100.0,62.0,0.0,163.6818181818182,0.7663198425339822,1,0.0,Cloud
2023-01-01,Lyon,170,It,130,119,11,0.14615384615384616,19,517,0.5607078316501504,1.0,1.0,1.0,0.19448772017618393,23.0,56.0,0.0,163.6818181818182,0.7663198425339822,1,0.0,Finance
2023-01-01,Lyon,198,It,151,186,-35,0.16556291390728478,25,517,0.5607078316501504,17.0,58.0,0.29310344827586204,0.352527165004518,39.0,23.0,0.1427846198198723,163.6818181818182,0.7663198425339822,1,3.0,"Cloud, Finance"
2023-01-01,Lyon,205,It,77,27,50,0.7402597402597403,57,517,0.5607078316501504,25.0,11.0,1.0,0.3528701846133019,96.0,76.0,0.3330139241069952,163.6818181818182,0.7663198425339822,1,0.0,Ai
2023-01-01,Lyon,207,It,47,94,-47,0.2127659574468085,10,517,0.5607078316501504,46.0,27.0,1.0,0.31089313235669985,100.0,0.0,0.1984355758525447,163.6818181818182,0.7663198425339822,1,0.0,"Cloud, Finance"
2023-01-01,Lyon,217,It,85,117,-32,0.47058823529411764,40,517,0.5607078316501504,0.0,0.0,0.2187116957971631,0.48989871794776196,0.0,3.0,0.0202273404600534,163.6818181818182,0.7663198425339822,1,0.0,Non renseigne
2023-01-01,Lyon,235,It,124,8,116,0.25,31,517,0.5607078316501504,25.0,9.0,1.0,0.24619638576540992,0.0,0.0,0.1810963887075962,163.6818181818182,0.7663198425339822,1,0.0,Data
2023-01-01,Lyon,236,It,332,138,194,0.20481927710843373,68,517,0.5607078316501504,55.0,51.0,1.0,0.1905835668514788,72.5,38.5,0.06492434777837144,163.6818181818182,0.7663198425339822,1,1.0,"Ai, Cloud, Cyber"
2023-01-01,Lyon,240,It,23,102,-79,1.0,23,517,0.5607078316501504,54.0,69.0,0.782608695652174,0.6546920795059642,100.0,38.0,0.3262873308673602,163.6818181818182,0.7663198425339822,1,2.0,"Cloud, Data"
2023-01-01,Lyon,245,It,47,156,-109,0.1702127659574468,8,517,0.5607078316501504,0.0,0.0,0.3104911552613351,0.4612769527340321,98.0,61.0,0.3793148545296209,163.6818181818182,0.7663198425339822,1,0.0,Non renseigne
2023-01-01,Lyon,246,It,0,31,-31,0.0,0,517,0.5607078316501504,32.0,9.0,1.0,0.38323823510259164,88.0,35.0,0.3019333754512315,163.6818181818182,0.7663198425339822,1,1.0,"Cloud, Finance"
2023-01-01,Lyon,252,It,20,94,-74,0.9,18,517,0.5607078316501504,45.0,41.0,1.0,0.578950076968328,100.0,30.0,0.0,163.6818181818182,0.7663198425339822,1,1.0,"Cloud, Finance"
2023-01-01,Lyon,271,It,57,70,-13,0.5789473684210527,33,517,0.5607078316501504,0.0,0.0,0.6714842128976846,0.4318687075411077,0.0,4.0,0.0067398238168618,163.6818181818182,0.7663198425339822,1,0.0,Non renseigne
2023-01-01,Lyon,293,It,178,101,77,0.016853932584269662,3,517,0.5607078316501504,0.0,0.0,0.2000306157374322,0.25146621209867553,100.0,67.0,0.2854611670795874,163.6818181818182,0.7663198425339822,1,0.0,Non renseigne
2023-01-01,Lyon,106,Operations,11,88,-77,1.0,11,163,0.5501466101286215,4.0,11.0,0.36363636363636365,0.7717338674802698,5.0,76.0,0.0,102.5,0.6303820874223548,1,1.0,Cyber
2023-01-01,Lyon,182,Operations,50,175,-125,0.74,37,163,0.5272894672714786,28.0,2.0,1.0,0.5237023988574047,79.0,34.0,0.1434615366336067,102.5,0.6303820874223548,1,0.0,Finance
2023-01-01,Lyon,197,Operations,32,64,-32,1.0,32,163,0.5501466101286215,50.0,21.0,1.0,0.5560293220257243,58.0,0.0,0.0,102.5,0.6303820874223548,1,0.0,Cyber
2023-01-01,Lyon,204,Operations,186,84,102,0.23655913978494625,44,163,0.5501466101286215,11.0,9.0,1.0,0.19826061802920764,100.0,20.0,0.3452710813599892,102.5,0.6303820874223548,1,0.0,Finance
2023-01-01,Lyon,231,Operations,97,158,-61,0.09278350515463918,9,163,0.5501466101286215,26.0,6.0,1.0,0.24338336091388824,82.0,18.0,0.0,102.5,0.6303820874223548,1,0.0,Data
2023-01-01,Lyon,234,Operations,38,110,-72,0.5526315789473685,21,163,0.5501466101286215,33.0,45.0,0.7333333333333333,0.47945515934629845,100.0,45.0,0.0,102.5,0.6303820874223548,1,1.0,"Ai, Finance"
2023-01-01,Lyon,238,Operations,176,195,-19,0.1875,33,163,0.49544575542776687,0.0,0.0,0.2935503324721316,0.3269093276446424,41.0,61.0,0.2348750414186889,102.5,0.6303820874223548,1,0.0,Non renseigne
2023-01-01,Lyon,257,Operations,105,44,61,0.1523809523809524,16,163,0.5501466101286215,0.0,0.0,0.2857977335289083,0.29402498811905153,51.0,42.0,0.1330208081675546,102.5,0.6303820874223548,1,0.0,Non renseigne
2023-01-01,Lyon,264,Operations,146,53,93,0.3561643835616438,52,163,0.5501466101286215,48.0,42.0,1.0,0.21687863709421745,100.0,28.0,0.0,102.5,0.6303820874223548,1,1.0,"Cyber, Data, Finance"
2023-01-01,Madrid,120,Finance,59,215,-156,1.0,59,283,0.5687634181257047,0.0,0.0,1.0,0.6055620927303995,100.0,9.0,0.2082812053609852,153.36363636363637,0.7138840918246295,1,0.0,Non renseigne
2023-01-01,Madrid,135,Finance,166,21,145,0.03614457831325301,6,283,0.5687634181257047,45.0,47.0,0.9574468085106383,0.1961391094318038,0.0,40.0,0.303201471785654,153.36363636363637,0.7138840918246295,1,2.0,"Cyber, Data, Finance"
2023-01-01,Madrid,189,Finance,33,42,-9,0.3333333333333333,11,283,0.5687634181257047,28.0,25.0,1.0,0.2838241121965695,67.0,55.0,0.0,153.36363636363637,0.7138840918246295,1,0.0,Ai
2023-01-01,Madrid,192,Finance,41,142,-101,0.6829268292682927,28,283,0.5687634181257047,19.0,2.0,1.0,0.49644763381407947,100.0,36.0,0.0,153.36363636363637,0.7138840918246295,1,0.0,Ai
2023-01-01,Madrid,215,Finance,58,48,10,0.15517241379310345,9,283,0.5687634181257047,0.0,0.0,1.0,0.189804407763072,41.0,44.0,0.0,153.36363636363637,0.7138840918246295,1,0.0,Non renseigne
2023-01-01,Madrid,227,Finance,98,99,-1,0.11224489795918367,11,283,0.5687634181257047,26.0,11.0,1.0,0.1784514055381486,43.0,54.0,0.0,153.36363636363637,0.7138840918246295,1,0.0,Finance
2023-01-01,Madrid,230,Finance,196,49,147,0.05612244897959184,11,283,0.5687634181257047,39.0,35.0,1.0,0.1616055406242533,40.0,35.0,0.0203224461046959,153.36363636363637,0.7138840918246295,1,1.0,"Ai, Cloud"
2023-01-01,Madrid,235,Finance,23,107,-84,1.0,23,283,0.5687634181257047,25.0,9.0,1.0,0.6117462392409059,100.0,63.0,0.0346374674554849,153.36363636363637,0.7138840918246295,1,0.0,Data
2023-01-01,Madrid,239,Finance,122,163,-41,0.27049180327868855,33,283,0.5687634181257047,28.0,17.0,1.0,0.3028162385360941,25.0,4.0,0.1506515668904889,153.36363636363637,0.7138840918246295,1,1.0,"Ai, Cloud"
2023-01-01,Madrid,242,Finance,28,151,-123,0.2857142857142857,8,283,0.5687634181257047,23.0,6.0,1.0,0.4132853210022806,100.0,53.0,0.2035193511378725,153.36363636363637,0.7138840918246295,1,0.0,Finance
2023-01-01,Madrid,243,Finance,60,39,21,0.36666666666666664,22,283,0.5687634181257047,0.0,0.0,0.9188644144619128,0.23592302145585403,100.0,17.0,0.0,153.36363636363637,0.7138840918246295,1,0.0,Non renseigne
2023-01-01,Madrid,255,Finance,178,87,91,0.2808988764044944,50,283,0.5687634181257047,27.0,1.0,1.0,0.19802234654648926,100.0,52.0,0.0,153.36363636363637,0.7138840918246295,1,0.0,Cloud
2023-01-01,Madrid,260,Finance,26,144,-118,0.23076923076923078,6,283,0.5687634181257047,0.0,0.0,0.0784683769656247,0.5748803295457083,34.0,45.0,0.3161204424706126,153.36363636363637,0.7138840918246295,1,0.0,Non renseigne
2023-01-01,Madrid,269,Finance,107,13,94,0.3364485981308411,36,283,0.5687634181257047,20.0,18.0,1.0,0.2180177449278882,100.0,51.0,0.0666096372698983,153.36363636363637,0.7138840918246295,1,0.0,Cloud
